,PUMA,NP,ACCESS,BATH,BDSP,BLD,BROADBND,COMPOTHX,DIALUP,ELEFP,ELEP,FS,FULFP,GASFP,HFL,HISPEED,LAPTOP,OTHSVCEX,REFR,RMSP,RNTM,RNTP,SATELLITE,SMARTPHONE,TABLET,TEL,TEN,VEH,WATFP,YBL,GRPIP,HHL,HHLANP,HHT,HINCP,HUPAC,KIT,LNGI,MULTG,MV,NOC,NPP,NR,PARTNER,PSF,R18,R65,RESMODE,SRNT,SSMC,WGTP_CLT,AMI,AFF_OCC,COST_BURDALL,Cluster
294,3101,4,3.0,1,3,7,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,5,64.0,1.0,9500.0,3.0,25000.0,3.0,1,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,202.0,1.0,4.0,1.0,Cluster 3
295,3108,4,1.0,1,1,6,1.0,2.0,2.0,2.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,11.0,1.0,9500.0,1.0,123500.0,1.0,1,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,42.57,7.0,4.0,0.0,Cluster 3
296,3101,3,1.0,1,2,6,1.0,2.0,2.0,3.0,150.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,930.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,44.0,1.0,9500.0,3.0,31000.0,2.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,60.0,2.0,4.0,1.0,Cluster 3
297,3103,2,1.0,1,2,7,1.0,2.0,2.0,3.0,130.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,860.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,6,16.0,2.0,1200.0,3.0,76500.0,4.0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,24.0,7.0,4.0,0.0,Cluster 0
298,3104,1,3.0,1,0,9,1.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1,1.0,1300.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,10,49.0,3.0,1270.0,6.0,32000.0,4.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,71.28,4.0,6.0,1.0,Cluster 2
299,3101,2,1.0,1,2,8,1.0,2.0,2.0,3.0,160.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1,4,2.0,1000.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,4,52.0,1.0,9500.0,2.0,27000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,230.0,2.0,4.0,1.0,Cluster 3
300,3102,2,1.0,1,2,9,2.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1,19.0,1.0,9500.0,5.0,80000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3,1,0.0,48.12,7.0,4.0,0.0,Cluster 0
301,3101,2,1.0,1,2,7,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,1700.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1,22.0,1.0,9500.0,7.0,99000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3,1,0.0,49.0,7.0,6.0,0.0,Cluster 0
302,3107,1,1.0,1,1,7,2.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,13,15.0,1.0,9500.0,4.0,95000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,23.32,7.0,5.0,0.0,Cluster 0
303,3106,1,1.0,1,3,9,1.0,2.0,2.0,3.0,170.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1800.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,20,14.0,1.0,9500.0,6.0,175000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,27.9,7.0,6.0,0.0,Cluster 0
304,3101,1,1.0,1,2,8,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,3,2.0,830.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4,22.0,1.0,9500.0,6.0,52000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,72.0,6.0,3.0,0.0,Cluster 0
305,3107,1,2.0,1,4,2,1.0,2.0,2.0,1.0,114.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1,7,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5,89.0,1.0,9500.0,6.0,18900.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,45.12,2.0,4.0,1.0,Cluster 2
306,3104,1,1.0,1,1,6,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,900.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,59.0,1.0,9500.0,6.0,20000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,229.68,2.0,4.0,1.0,Cluster 1
307,3107,1,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,18,36.0,2.0,1200.0,6.0,0.0,4.0,1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,25.35,1.0,5.0,1.0,Cluster 1
308,3101,1,1.0,1,2,2,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,45.0,1.0,9500.0,6.0,41000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,43.0,4.0,5.0,1.0,Cluster 0
309,3105,1,1.0,1,0,7,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,10,20.0,3.0,1270.0,4.0,90000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,279.87,7.0,6.0,0.0,Cluster 0
310,3102,3,1.0,1,2,3,1.0,2.0,2.0,3.0,190.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,6,2.0,830.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4,15.0,4.0,2475.0,1.0,85000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,61.87,7.0,4.0,0.0,Cluster 0
311,3105,3,1.0,1,2,2,1.0,2.0,2.0,3.0,130.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,4,13.0,1.0,9500.0,1.0,136000.0,2.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,201.31,7.0,5.0,0.0,Cluster 3
312,3106,4,1.0,1,3,2,1.0,2.0,2.0,3.0,100.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,8,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,7,27.0,1.0,9500.0,1.0,88800.0,2.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,18.6,6.0,6.0,0.0,Cluster 3
313,3103,2,1.0,1,3,2,1.0,2.0,2.0,3.0,90.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,6,24.0,1.0,9500.0,7.0,62000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,79.0,6.0,4.0,0.0,Cluster 0
314,3105,3,1.0,1,2,7,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,7.0,4.0,1765.0,5.0,218000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0.0,176.76,7.0,4.0,0.0,Cluster 0
315,3101,1,3.0,1,1,5,1.0,2.0,2.0,3.0,90.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,550.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,5,91.0,1.0,9500.0,6.0,8400.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,61.0,1.0,2.0,1.0,Cluster 1
316,3104,1,1.0,1,1,9,1.0,2.0,2.0,3.0,120.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,20,61.0,1.0,9500.0,4.0,58600.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,347.49,6.0,7.0,1.0,Cluster 0
317,3102,7,1.0,1,3,2,1.0,2.0,2.0,3.0,210.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,6,2.0,780.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,6,37.0,1.0,9500.0,1.0,35400.0,2.0,1,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3,1,0.0,41.24,1.0,3.0,1.0,Cluster 3
318,3105,2,1.0,1,2,7,2.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,7,11.0,1.0,9500.0,5.0,140000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,236.66,7.0,4.0,0.0,Cluster 0
319,3105,3,1.0,1,3,2,1.0,2.0,2.0,3.0,350.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1,5,2.0,1200.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4,28.0,1.0,9500.0,1.0,81000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,164.98,7.0,5.0,0.0,Cluster 0
320,3105,1,1.0,1,1,6,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,800.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,7,26.0,1.0,9500.0,6.0,40000.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,62.85,4.0,4.0,0.0,Cluster 1
321,3105,2,1.0,1,2,6,2.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,6,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,5,24.0,1.0,9500.0,7.0,65000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2,1,0.0,331.92,6.0,4.0,0.0,Cluster 0
322,3106,2,1.0,1,2,8,1.0,2.0,2.0,3.0,70.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,5,2.0,790.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8,27.0,1.0,9500.0,3.0,41400.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,22.63,4.0,3.0,0.0,Cluster 1
323,3105,3,1.0,1,3,2,1.0,2.0,2.0,1.0,114.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1,4,2.0,400.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,4,4.0,4.0,1970.0,7.0,124000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0.0,118.82,7.0,1.0,0.0,Cluster 2
324,3102,3,1.0,1,3,2,1.0,2.0,2.0,3.0,100.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1,6,2.0,980.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,22.0,1.0,9500.0,1.0,65000.0,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,48.12,5.0,4.0,0.0,Cluster 3
325,3104,1,2.0,1,1,7,1.0,2.0,2.0,1.0,114.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,1.0,1400.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2,101.0,1.0,9500.0,6.0,13420.0,4.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,59.4,1.0,6.0,1.0,Cluster 2
326,3101,1,1.0,1,0,9,1.0,2.0,2.0,3.0,40.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,1,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,12,46.0,1.0,9500.0,4.0,30000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,38.0,3.0,5.0,1.0,Cluster 0
327,3103,1,1.0,1,1,8,1.0,2.0,2.0,3.0,60.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,220.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5,31.0,1.0,9500.0,4.0,10900.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0.0,135.0,1.0,1.0,1.0,Cluster 1
328,3101,4,1.0,1,2,4,2.0,2.0,2.0,3.0,110.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,500.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,6,16.0,1.0,9500.0,3.0,51700.0,4.0,1,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,1,0.0,119.0,4.0,2.0,0.0,Cluster 1
329,3104,4,1.0,1,2,8,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1200.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,6,62.0,3.0,1210.0,1.0,25900.0,3.0,1,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,165.33,2.0,4.0,1.0,Cluster 3
330,3108,2,3.0,1,1,6,1.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,3,2.0,500.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,6,20.0,2.0,1200.0,2.0,38000.0,4.0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,169.64,4.0,2.0,0.0,Cluster 1
331,3103,1,1.0,1,2,7,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,4,2.0,550.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,20.0,2.0,1200.0,4.0,41600.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,228.0,5.0,2.0,0.0,Cluster 1
332,3101,3,1.0,1,3,3,1.0,2.0,2.0,3.0,240.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,950.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,13.0,1.0,9500.0,5.0,114200.0,4.0,1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1,1,0.0,54.0,7.0,4.0,0.0,Cluster 0
333,3105,3,1.0,1,2,1,1.0,2.0,2.0,3.0,230.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1,4,2.0,300.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,7,5.0,1.0,9500.0,3.0,125000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,3,1,0.0,86.42,7.0,1.0,0.0,Cluster 3
334,3101,2,1.0,1,2,4,1.0,2.0,2.0,3.0,80.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1,4,2.0,800.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,30.0,1.0,9500.0,3.0,39600.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,0.0,183.0,4.0,3.0,1.0,Cluster 1
335,3107,1,1.0,1,3,2,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,9.0,2.0,2.0,2.0,1,4,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,38.0,1.0,9500.0,4.0,40000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,13.69,4.0,4.0,1.0,Cluster 1
336,3103,2,1.0,1,2,7,2.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,31.0,1.0,9500.0,3.0,55000.0,1.0,1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,189.0,5.0,5.0,1.0,Cluster 3
337,3107,2,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1,4,2.0,1000.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,7,101.0,1.0,9500.0,3.0,20.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,54.76,1.0,5.0,1.0,Cluster 3
338,3103,1,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1,2,2.0,920.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,49.0,1.0,9500.0,6.0,24000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,39.0,2.0,4.0,1.0,Cluster 1
339,3104,2,1.0,1,2,6,1.0,2.0,2.0,3.0,40.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1,4,2.0,970.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,11,19.0,4.0,1765.0,3.0,69000.0,1.0,1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,86.13,6.0,4.0,0.0,Cluster 3
340,3104,1,2.0,1,2,9,1.0,2.0,2.0,1.0,114.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,5,1.0,820.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,6,101.0,1.0,9500.0,6.0,6500.0,4.0,2,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,60.39,1.0,2.0,1.0,Cluster 2
341,3105,4,1.0,1,3,5,1.0,2.0,2.0,3.0,150.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1,5,2.0,880.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4,65.0,2.0,1200.0,5.0,22800.0,2.0,1,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0.0,97.22,1.0,4.0,1.0,Cluster 3
342,3102,1,1.0,1,4,2,1.0,2.0,2.0,3.0,200.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,7,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,11,64.0,1.0,9500.0,4.0,30000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,180.69,3.0,4.0,1.0,Cluster 1
343,3105,1,1.0,1,1,7,1.0,2.0,2.0,3.0,50.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,890.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,9,21.0,1.0,9500.0,4.0,53000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,47.14,6.0,4.0,0.0,Cluster 0
344,3103,3,1.0,1,3,6,1.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1300.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,8,90.0,1.0,9500.0,3.0,20000.0,2.0,1,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,113.0,1.0,4.0,1.0,Cluster 3
345,3104,3,1.0,1,3,9,2.0,2.0,2.0,3.0,150.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,2800.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,11,8.0,1.0,9500.0,1.0,423700.0,2.0,1,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,180.18,7.0,7.0,0.0,Cluster 0
346,3105,1,1.0,1,2,8,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1600.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,19,101.0,2.0,1200.0,4.0,1400.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,257.28,1.0,5.0,1.0,Cluster 1
347,3105,4,3.0,1,2,6,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,750.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,7,51.0,2.0,1200.0,2.0,20000.0,3.0,1,2.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,0.0,102.13,1.0,3.0,1.0,Cluster 3
348,3101,1,1.0,1,3,6,1.0,2.0,2.0,3.0,110.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,5,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,4,66.0,2.0,1200.0,4.0,22000.0,4.0,1,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,168.0,2.0,4.0,1.0,Cluster 1
349,3101,2,1.0,1,2,3,1.0,2.0,2.0,3.0,60.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1,4,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1,19.0,2.0,1200.0,7.0,100000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3,1,0.0,53.0,7.0,5.0,0.0,Cluster 0
350,3103,1,1.0,1,2,7,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,4,2.0,780.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,6,22.0,1.0,9500.0,4.0,48000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,226.0,5.0,3.0,0.0,Cluster 1
351,3106,1,1.0,1,1,7,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1,3,2.0,970.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,17,80.0,1.0,9500.0,6.0,15900.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,21.08,2.0,4.0,1.0,Cluster 1
352,3107,1,1.0,1,2,3,2.0,2.0,2.0,3.0,100.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1,4,2.0,380.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,8,33.0,1.0,9500.0,6.0,18000.0,4.0,1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,23.32,2.0,1.0,1.0,Cluster 1
353,3103,4,1.0,1,4,2,1.0,2.0,2.0,3.0,180.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,10,2.0,1400.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,8,9.0,1.0,9500.0,1.0,215000.0,3.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0.0,98.0,7.0,4.0,0.0,Cluster 3
354,3107,1,3.0,1,2,7,1.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1,4,2.0,900.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,5,58.0,1.0,9500.0,4.0,21000.0,4.0,1,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0.0,139.93,2.0,4.0,1.0,Cluster 1
355,3102,1,1.0,1,1,6,1.0,2.0,2.0,3.0,70.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,2,2.0,630.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4,32.0,2.0,1200.0,4.0,26000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,55.97,3.0,3.0,1.0,Cluster 1
356,3102,1,1.0,1,2,7,2.0,2.0,2.0,3.0,140.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,870.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,11,35.0,1.0,9500.0,6.0,35000.0,4.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,105.07,4.0,4.0,1.0,Cluster 1
357,3105,4,1.0,1,2,8,1.0,2.0,2.0,3.0,60.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1100.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,7,11.0,4.0,1765.0,1.0,130010.0,1.0,1,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0.0,417.35,7.0,4.0,0.0,Cluster 3
358,3104,1,1.0,1,2,7,2.0,2.0,2.0,3.0,80.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1,4,2.0,1300.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7,17.0,4.0,1970.0,4.0,100000.0,4.0,1,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,113.85,7.0,5.0,0.0,Cluster 0
359,3105,2,1.0,1,1,6,2.0,2.0,2.0,3.0,70.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1,2,2.0,1100.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,8,15.0,4.0,1730.0,1.0,100000.0,4.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,239.61,7.0,5.0,0.0,Cluster 0
